user_id,anonymous_id,first_name,last_name,date_of_birth,gender,email,phone_number,address,country,account_creation_date,marketing_consent_email,marketing_consent_sms,marketing_consent_line_oa,marketing_consent_web_mobile_push,data_processing_consent,signup_source,customer_tier
CUST-A004006,14b5eded-c90a-495b-b490-e8d0d60300a6,Pada,Pitanuwat,1926-08-29T00:00:00+07:00,Male,pada.pitanuwat@gmailx.com,+6618110636,38/2 ถ.นิลสลัว ตำบลโคกกรวด จังหวัดอุตรดิตถ์ 71910,Thailand,2023-12-22T00:00:00+07:00,True,True,False,False,False,Web,Silver
CUST-A004007,977d6a98-758b-468d-8a46-6050c1c003f3,Yanisa,Choeychuen,1983-02-09T00:00:00+07:00,Other,yanisa.choeychuen@gmailx.com,+6612124889,91 หมู่ 1 ถนนธัญเสถียร พรเจริญ พังงา 43980,Thailand,2023-11-11T00:00:00+07:00,True,False,False,False,True,Android,Silver
CUST-A004008,c04168c7-f513-4e0f-a091-bbc07d6eb8c4,Kulnun,Pitanuwat,2023-04-21T00:00:00+07:00,Female,kulnun.pitanuwat@gmailx.com,+6616650242,855 หมู่บ้านเจษฎากร ป้อมปราบศัตรูพ่าย นครศรีธรรมราช 41190,Thailand,2023-08-28T00:00:00+07:00,True,True,False,False,True,Android,Silver
CUST-A004009,ac9a73f0-287e-482e-a2e3-9c34da0ff27b,Arisara,Pothanun,1923-07-09T00:00:00+07:00,Female,arisara.pothanun@gmailx.com,+6611083927,636 ซอยทุมะบุตร์ ตำบลคลองเขื่อน อำเภอนาหว้า สตูล 23910,Thailand,2024-06-11T00:00:00+07:00,True,True,False,True,True,Web,Silver
CUST-A004010,fb1e5ce4-7483-45d4-8ffc-632f0ba1fd65,Phenphitcha,Benchapatranon,1933-09-11T00:00:00+07:00,Male,phenphitcha.benchapatranon@gmailx.com,+6611745350,3 ถ.ถมังรักษสัตว์ ตำบลป่าในเตา อำเภอซับใหญ่ น่าน 93810,Thailand,2024-02-17T00:00:00+07:00,True,True,False,True,True,Web,Silver
CUST-A004011,20461e47-7fee-441d-9c69-fe48eb9c44ff,Chalisa,Chaihirankarn,1982-04-21T00:00:00+07:00,Female,chalisa.chaihirankarn@gmailx.com,+6613959405,14 หมู่ 5 หมู่บ้านสุธินันท์ บ้านเขว้า เพชรบุรี 25010,Thailand,2023-08-29T00:00:00+07:00,False,False,False,False,True,iOS,Silver
CUST-A004012,5703a33f-b815-4d08-b425-432e08c1e05c,Yada,Todsapornpitakul,1986-01-04T00:00:00+07:00,Female,yada.todsapornpitakul@gmailx.com,+6614714748,53 หมู่ 64 ถ.มิ่งขวัญ บางตลาด นครนายก 55580,Thailand,2023-08-09T00:00:00+07:00,True,False,True,False,True,Android,Silver
CUST-A004013,4b4450f3-16e6-4e18-8f05-f85fe1ba88ba,Sorawut,Sujjaboriboon,1922-08-24T00:00:00+07:00,Other,sorawut.sujjaboriboon@hotmailx.com,+6613148692,40/08 ถ.นาควงษ์ ต.บางตลาด อ.เวียงแก่น จ.ลำพูน 33750,Thailand,2023-08-08T00:00:00+07:00,True,True,False,True,True,iOS,Silver
CUST-A004014,f38ffc5d-e8fd-4166-a450-07f8c303e5b4,Pattapon,Wimolnot,1917-02-19T00:00:00+06:42,Other,pattapon.wimolnot@gmailx.com,+6616834764,9 ถ.ตวงทอง ปากแจ่มเหนือ โพนสวรรค์ พิจิตร 51410,Thailand,2024-04-03T00:00:00+07:00,True,False,True,False,False,iOS,Silver
CUST-A004015,fad866db-54b6-4b42-8c77-91c301e8cf03,Sittikorn,Chaisatit,1930-05-09T00:00:00+07:00,Female,sittikorn.chaisatit@gmailx.com,+6614361443,61 ถนนถ้วนศรี อ.บำเหน็จณรงค์ ภูเก็ต 28750,Thailand,2024-01-03T00:00:00+07:00,False,False,False,False,False,Android,Silver
CUST-A004016,fd0377f4-d06c-4db8-944f-e398bb910ebb,Pitipat,Pongpanitch,1920-10-14T00:00:00+07:00,Female,pitipat.pongpanitch@gmailx.com,+6614660189,485 ถนนนิลวิมล นาเชือก สามโคก สิงห์บุรี 77600,Thailand,2023-09-12T00:00:00+07:00,False,True,False,False,True,iOS,Silver
CUST-A004017,74187b31-0902-46bb-a5ad-d5c3cb225dec,Darin,Chaisatit,1959-07-16T00:00:00+07:00,Other,darin.chaisatit@gmailx.com,+6612022855,102 ถนนธนรักษ์ ปากคม กำแพงเพชร 59090,Thailand,2023-11-28T00:00:00+07:00,False,False,True,True,False,Web,Silver
CUST-A004018,498db33e-d121-41d7-85bd-aecae0732d22,Chalisa,Methavorakul,2021-01-16T00:00:00+07:00,Male,chalisa.methavorakul@hotmailx.com,+6618631927,232/34 ถ.ราชมณี อ.เมือง จ.สุรินทร์ 83650,Thailand,2023-09-25T00:00:00+07:00,False,True,True,True,False,Android,Silver
CUST-A004019,a2579f42-ed50-48a2-b5b8-aaaec86700b4,Atit,Turongkinanon,1965-11-29T00:00:00+07:00,Female,atit.turongkinanon@gmailx.com,+6614534678,2/6 ถนนทองอยู่ สมุทรปราการ 92140,Thailand,2024-03-21T00:00:00+07:00,True,True,True,True,True,Android,Silver
CUST-A004020,7f98316f-7f41-4e3e-b988-8896aa919a35,Yada,Pianduangsri,1986-11-08T00:00:00+07:00,Other,yada.pianduangsri@gmailx.com,+6612847720,24 หมู่ 34 ต.บางตลาด อ.ภักดีชุมพล กระบี่ 45230,Thailand,2023-08-21T00:00:00+07:00,False,False,False,False,False,Web,Silver
CUST-A004021,53c58fe7-45a6-42ff-9629-fe4dda51e972,Pintusorn,Kongsri,1944-05-18T00:00:00+07:00,Male,pintusorn.kongsri@gmailx.com,+6611280685,297 ถ.แท่นทอง ปากคาด จ.สุโขทัย 61230,Thailand,2023-12-22T00:00:00+07:00,True,True,False,False,False,Web,Silver
CUST-A004022,199b8a92-e4cd-4c03-baa5-54b9d4997432,Puntira,Posalee,1988-10-06T00:00:00+07:00,Other,puntira.posalee@hotmailx.com,+6615580283,25 หมู่ 0 ถ.สุวรรณหงษ์ อำเภอคลองใหญ่ อ่างทอง 37550,Thailand,2023-07-21T00:00:00+07:00,False,False,True,True,True,Web,Silver
CUST-A004023,3a840659-76b2-467b-af3d-6c9762739763,Pannawich,Pitanuwat,2000-01-06T00:00:00+07:00,Male,pannawich.pitanuwat@hotmailx.com,+6617326379,89/21 ถ.ทวีเดช ต.โคกกรวด อ.หนองบัวระเหว จ.ตราด,Thailand,2023-10-21T00:00:00+07:00,False,True,True,True,False,iOS,Silver
CUST-A004024,ece790b8-2f40-4e1d-b49d-af5d7285676c,Phenphitcha,Pothanun,1914-07-12T00:00:00+06:42,Other,phenphitcha.pothanun@gmailx.com,+6611708898,4/7 ซอยนิติสาขา ต.ห้วยยอดเหนือ จ.บึงกาฬ 56740,Thailand,2024-04-18T00:00:00+07:00,False,False,False,False,True,Android,Silver
CUST-A004025,74d57a1a-7065-469f-94a6-2b51565e8262,Darin,Kumsoontorn,1989-12-31T00:00:00+07:00,Other,darin.kumsoontorn@hotmailx.com,+6619416779,93 ซอยดาบเงิน ตำบลโนนแดง อำเภอวังยาง จังหวัดสระแก้ว 42260,Thailand,2023-12-13T00:00:00+07:00,True,True,True,True,False,Web,Silver
CUST-A004026,5132c31d-220d-4b00-871f-bfbba0c3d269,Pintusorn,Permchart,1937-07-20T00:00:00+07:00,Female,pintusorn.permchart@gmailx.com,+6616678828,557/5 ถนนวุฑฒยากร อำเภอนาหว้า จังหวัดตราด 12560,Thailand,2023-07-19T00:00:00+07:00,False,False,True,False,True,Web,Silver
CUST-A004027,2471f66f-32d2-4ab4-b8f6-f0c7032c0bfd,Nutcha,Vethayasas,2014-10-03T00:00:00+07:00,Other,nutcha.vethayasas@gmailx.com,+6612763170,0 ถ.ถนัดหัตถกรรม อ.เมือง ประจวบคีรีขันธ์ 73190,Thailand,2023-11-15T00:00:00+07:00,False,False,True,True,False,iOS,Silver
CUST-A004028,6f24dcab-b967-450d-b2c5-d24a486cb845,Pak,Pichpandecha,1978-01-19T00:00:00+07:00,Other,pak.pichpandecha@gmailx.com,+6611148781,804/6 ถนนถนัดการยนต์ ทุ่งต่อ จ.มุกดาหาร 33910,Thailand,2023-07-25T00:00:00+07:00,True,True,True,True,True,Android,Silver
CUST-A004029,8f30d90a-6a69-44a9-9cca-e6dc7cf8e7c2,Pattamon,Titipatrayunyong,1988-01-08T00:00:00+07:00,Other,pattamon.titipatrayunyong@hotmailx.com,+6612094167,5 ถนนศิวะวรเวท อ.เกษตรสมบูรณ์ บึงกาฬ 93030,Thailand,2024-06-19T00:00:00+07:00,True,True,False,False,True,Android,Silver
CUST-A004030,7fbcc138-68a7-4b0e-b26f-ee2eea029139,Jitrin,Kitprapa,2023-10-06T00:00:00+07:00,Other,jitrin.kitprapa@hotmailx.com,+6617926793,96 หมู่ 74 ถ.เนื่องนนท์ ต.ท่างิ้วกลาง อ.พรเจริญ อำนาจเจริญ 73150,Thailand,2024-02-29T00:00:00+07:00,True,True,False,False,False,Web,Silver
CUST-A004031,ad454dc9-66c4-4f81-a90c-7634ab55f08c,Kulnun,Polauaypon,2014-01-07T00:00:00+07:00,Female,kulnun.polauaypon@gmailx.com,+6614372081,13 ถ.ธรรมฤดี ต.บางโรง อ.บึงกุ่ม นครนายก 43060,Thailand,2024-01-18T00:00:00+07:00,False,False,False,False,False,Web,Silver
CUST-A004032,6b1f9a5e-b229-44e1-a2e3-9576950252d1,Suvakit,Wasunun,1915-05-17T00:00:00+06:42,Female,suvakit.wasunun@hotmailx.com,+6618324719,9 ถนนตระกูลไม้เรียง ต.ปากทรง อ.ปลาปาก จ.ชุมพร,Thailand,2023-10-22T00:00:00+07:00,True,False,True,False,True,iOS,Silver
CUST-A004033,abee2d8b-743d-461c-81f8-97cf77a25938,Jitrin,Posalee,2019-08-26T00:00:00+07:00,Female,jitrin.posalee@hotmailx.com,+6613528808,498/23 ถ.คำลือ ต.ป่าเกาะโพธิ์ อ.บ้านแท่น จ.ตราด,Thailand,2024-02-21T00:00:00+07:00,False,True,True,False,True,Android,Silver
CUST-A004034,2e5956da-fdbb-4bdb-bda6-661ddf782606,Pakjira,Siripaiboo,2008-05-03T00:00:00+07:00,Female,pakjira.siripaiboo@hotmailx.com,+6614818964,571/52 หมู่บ้านสิริ ปากคาด นครพนม 80650,Thailand,2024-05-12T00:00:00+07:00,True,False,False,False,False,iOS,Silver
CUST-A004035,8a48b7e1-74a7-48ed-a322-8afccce9e254,Kodchaporn,Chomsri,1925-01-11T00:00:00+07:00,Female,kodchaporn.chomsri@gmailx.com,+6612576496,7 ถ.คำลือ ตำบลบางดี อำเภอศรีสงคราม ตาก 50550,Thailand,2024-03-23T00:00:00+07:00,True,True,False,False,True,iOS,Silver
CUST-A004036,a986f548-b308-48ef-a088-814eee721e9f,Chanikan,Bunlerngsri,1913-02-03T00:00:00+06:42,Other,chanikan.bunlerngsri@gmailx.com,+6613887894,438 ถนนนิลวรรณ ตำบลบึงท่างิ้ว อำเภอหนองบัวโคก พังงา 17320,Thailand,2024-06-10T00:00:00+07:00,True,False,True,True,False,Android,Silver
CUST-A004037,46797a2b-83a3-4d4d-8fcf-d0fe0754d320,Parin,Sujjaboriboon,1939-11-18T00:00:00+07:00,Female,parin.sujjaboriboon@gmailx.com,+6614705671,511 ถ.บุญญาภิรมย์ เกษตรสมบูรณ์ กาญจนบุรี 99550,Thailand,2023-08-05T00:00:00+07:00,True,False,False,False,False,Android,Silver
CUST-A004038,44b24cff-f288-48c7-87e7-1b78b026e8e7,Pattatomporn,Sireelert,1988-01-08T00:00:00+07:00,Other,pattatomporn.sireelert@hotmailx.com,+6614122071,3 ถนนติณรัตน์ ต.หนองปลาหมอ อ.หนองบัวระเหว จ.อุตรดิตถ์ 98170,Thailand,2024-06-03T00:00:00+07:00,True,True,False,False,False,Android,Silver
CUST-A004039,88381609-065a-45e7-8ba5-9eefffc2104c,Wassaya,Thantananont,2022-03-03T00:00:00+07:00,Male,wassaya.thantananont@gmailx.com,+6611574030,17/6 ถนนธรรมฤดี ต.คลองขามเหนือ อ.เฉลิมพระเกียรติ ขอนแก่น 49520,Thailand,2024-02-27T00:00:00+07:00,False,True,True,False,True,Web,Silver
CUST-A004040,344b84df-c562-42a1-aed4-7eb21acc4808,Atit,Chaisatit,1943-09-03T00:00:00+07:00,Other,atit.chaisatit@gmailx.com,+6614157019,490/23 ถ.ถนัดอาวุธ หัวงัว วังยาง กรุงเทพมหานคร 97850,Thailand,2023-07-30T00:00:00+07:00,False,True,True,False,True,Android,Silver
CUST-A004041,9916de03-b05e-4b6d-a40c-cf3302867ef0,Aunyaporn,Bunlupong,1999-09-17T00:00:00+07:00,Female,aunyaporn.bunlupong@gmailx.com,+6613272752,59 ซ.นากกนก อำเภอวังทองหลาง ตาก 60660,Thailand,2023-10-27T00:00:00+07:00,True,False,True,True,False,iOS,Silver
CUST-A004042,cc9ad880-6279-4767-995e-9238b52a1da2,Pak,Anekvorakul,1918-12-16T00:00:00+06:42,Female,pak.anekvorakul@gmailx.com,+6617456722,0 ถนนศรีเผด็จ ต.ห้วยเว่อ อ.บึงกุ่ม จ.สุรินทร์ 93600,Thailand,2023-12-11T00:00:00+07:00,False,False,True,False,True,iOS,Silver
CUST-A004043,7511d868-ff15-4875-8abf-4c53c07cb305,Tunchanok,Lertsattayanusak,1926-08-18T00:00:00+07:00,Male,tunchanok.lertsattayanusak@gmailx.com,+6611727946,31 ถนนตะละภัฏ อ.แก้งคร้อ จ.สระแก้ว 59180,Thailand,2023-10-30T00:00:00+07:00,False,False,False,False,False,iOS,Silver
CUST-A004044,50d557b7-73e6-4255-9d34-262171a5a053,Nutkrita,Pasuk,1940-03-15T00:00:00+07:00,Female,nutkrita.pasuk@hotmailx.com,+6618930619,80/8 ถ.ถิรสวัสดิ์ กะบกเตี้ย เวียงแก่น อุดรธานี 12820,Thailand,2024-03-03T00:00:00+07:00,True,True,False,False,True,iOS,Silver
CUST-A004045,dd2067e1-9f25-4008-83c7-5f89801c6834,Puntira,Wannapaitoonsri,2010-03-03T00:00:00+07:00,Female,puntira.wannapaitoonsri@hotmailx.com,+6615747303,41 ถนนนับเนื่องนอ ศรีสงคราม จ.สุพรรณบุรี 36100,Thailand,2024-05-24T00:00:00+07:00,True,False,True,False,False,iOS,Silver
CUST-A004046,0d7203ed-1969-41d2-8758-5c4aa7051ccd,Tunradee,Wannapaitoonsri,1984-09-29T00:00:00+07:00,Female,tunradee.wannapaitoonsri@hotmailx.com,+6613565268,24/4 ถนนบุญญาภิรมย์ หัวงัวใต้ กำแพงเพชร 17250,Thailand,2024-05-25T00:00:00+07:00,True,False,False,True,False,iOS,Silver
CUST-A004047,fe136514-bcd1-455f-8dd2-c22dc6f0ce1e,Aunyaporn,Chowitunkit,1921-03-30T00:00:00+07:00,Other,aunyaporn.chowitunkit@hotmailx.com,+6619043799,67 หมู่ 0 ถ.นวลฉวี อ.พรเจริญ สกลนคร 28210,Thailand,2024-02-05T00:00:00+07:00,False,False,False,True,False,Web,Silver
CUST-A004048,73c1d4e8-8fd4-41a1-b91d-6b163e69167e,Phubes,Thantananont,1956-10-24T00:00:00+07:00,Other,phubes.thantananont@gmailx.com,+6612070194,32/97 ถนนศรีอุ่น ต.โนนสูง อ.ภาษีเจริญ อุบลราชธานี,Thailand,2023-10-11T00:00:00+07:00,True,True,False,False,True,Android,Silver
CUST-A004049,f66b38af-c768-4c8c-af5f-b4c3afdc6246,Patcharaporn,Pikatsingkorn,1941-02-22T00:00:00+07:00,Female,patcharaporn.pikatsingkorn@gmailx.com,+6612273782,38 ถ.ทองสุกเลิศ ตำบลลำภูรา อำเภอแม่สรวย ปราจีนบุรี 52020,Thailand,2024-02-27T00:00:00+07:00,True,True,False,False,True,iOS,Silver
CUST-A004050,8222eb06-46a7-478a-be9e-04fc55377e66,Thanatcha,Vinyuvanichkul,1969-01-31T00:00:00+07:00,Male,thanatcha.vinyuvanichkul@gmailx.com,+6611369701,30/0 ถ.ไตรบรรพ ต.ปังหวาน อ.โพนสวรรค์ กระบี่ 52890,Thailand,2023-09-12T00:00:00+07:00,False,False,True,False,True,Web,Silver
CUST-A004051,eb4b2a8d-e3c8-4fba-941a-2a9c781de5da,Darin,Benchapatranon,2015-07-20T00:00:00+07:00,Female,darin.benchapatranon@gmailx.com,+6613472471,90 ถนนยาปะโลหิต โคกกรวด จ.ฉะเชิงเทรา 67320,Thailand,2024-05-12T00:00:00+07:00,True,False,True,False,False,Android,Silver
CUST-A004052,ab25aad7-9136-497c-a285-09c2a39dbd4c,Nutkrita,Sooksawang,1941-09-04T00:00:00+07:00,Other,nutkrita.sooksawang@hotmailx.com,+6618841343,83 หมู่ 18 หมู่บ้านอาแอเสาะ เฉลิมพระเกียรติ ชัยนาท 74950,Thailand,2023-12-25T00:00:00+07:00,True,True,False,False,False,Android,Silver
CUST-A004053,5ced8e9a-68ac-4c54-a8bb-bae582ca6d06,Phenphitcha,Tianvarich,1974-07-02T00:00:00+07:00,Other,phenphitcha.tianvarich@hotmailx.com,+6613647350,78/68 ถ.ศาสตร์ศิลป์ ต.บ้านยางตลาด อ.เกษตรสมบูรณ์ ตราด,Thailand,2024-02-23T00:00:00+07:00,False,False,False,True,True,Android,Silver
CUST-A004054,6917b2cd-3080-4264-83e8-a1a78f09e294,Pannawich,Vethayasas,1914-01-22T00:00:00+06:42,Other,pannawich.vethayasas@hotmailx.com,+6618301739,019/82 ต.วัดเขาปูน อ.เมือง ร้อยเอ็ด 48470,Thailand,2023-11-29T00:00:00+07:00,False,True,True,False,True,iOS,Silver
CUST-A004055,0aed7c12-9529-40d6-81c8-618414ed63bf,Pornchanok,Norramon,1994-02-04T00:00:00+07:00,Female,pornchanok.norramon@gmailx.com,+6612034399,360/8 ถนนเธียรายัน เวียงแก่น จ.ชัยนาท 85430,Thailand,2023-10-07T00:00:00+07:00,True,True,False,True,False,Web,Silver
CUST-A004056,fc27d940-10a5-4f74-9934-fe9f3ac12f31,Patcharaporn,Tianvarich,1941-11-02T00:00:00+07:00,Male,patcharaporn.tianvarich@gmailx.com,+6612715771,733/99 ถ.หิรัญสาลี ตำบลบ่อโนนสูง อำเภอเนินสง่า จังหวัดราชบุรี 85740,Thailand,2023-07-14T00:00:00+07:00,False,False,True,False,False,Web,Silver
CUST-A004057,bcaffe62-f412-4c1c-9d26-f8a168125d30,Apisara,Losatapornpipit,1997-04-07T00:00:00+07:00,Female,apisara.losatapornpipit@hotmailx.com,+6613911388,63 หมู่ 3 ถ.ธรรมฤดี วัดบางโรง หนอกจอก แม่ฮ่องสอน 59800,Thailand,2024-02-11T00:00:00+07:00,False,False,False,False,True,iOS,Silver
CUST-A004058,2a1b1631-b5f5-4aca-a791-3eacf42ed887,Nutwadee,Prachayaroch,1968-05-04T00:00:00+07:00,Other,nutwadee.prachayaroch@hotmailx.com,+6617551857,6/5 ถ.ทรัพย์สาร บ่อบางปะกอก จ.ชุมพร 94620,Thailand,2024-05-05T00:00:00+07:00,True,False,True,False,True,Web,Silver
CUST-A004059,13c1dead-2535-4206-a31a-b8ad94d5e646,Pak,Kittakun,2008-10-03T00:00:00+07:00,Other,pak.kittakun@gmailx.com,+6618833681,91 หมู่ 0 ถนนเมืองสุข อำเภอภักดีชุมพล จังหวัดพัทลุง 13300,Thailand,2023-08-02T00:00:00+07:00,True,True,False,True,False,Web,Silver
CUST-A004060,ba1823c4-9df1-4d49-9a22-b0de39b8b854,Nutkrita,Suraprasert,1924-04-02T00:00:00+07:00,Female,nutkrita.suraprasert@gmailx.com,+6615863925,958/88 ถ.ทองปากน้ำ พะโต๊ะเล็ก จ.ขอนแก่น 12860,Thailand,2023-09-24T00:00:00+07:00,True,False,True,False,True,iOS,Silver
CUST-A004061,cf73f6c6-1904-4ee5-b370-cee697a5a3ce,Phubes,Sittisaowapak,1994-11-14T00:00:00+07:00,Female,phubes.sittisaowapak@gmailx.com,+6614952427,706/64 ถ.ตระกูลบุญ อ.บางสะพานน้อย เลย 72040,Thailand,2024-04-25T00:00:00+07:00,False,False,False,True,False,iOS,Silver
CUST-A004062,6eabe43f-c172-47f2-aeb2-636274b7a424,Chanikan,Krittayanukoon,1995-06-13T00:00:00+07:00,Female,chanikan.krittayanukoon@hotmailx.com,+6617617667,74 หมู่ 1 ถนนนุ่มกัน ต.บางกุ้ง อ.หนองบัวแดง กระบี่ 20660,Thailand,2024-01-29T00:00:00+07:00,True,True,False,False,True,iOS,Silver
CUST-A004063,e552ce7e-4273-4b88-ba99-eb81b3a70b28,Kulnun,Permchart,1927-09-23T00:00:00+07:00,Female,kulnun.permchart@hotmailx.com,+6616060315,6 ถนนบุตราช อำเภอเมือง จังหวัดสมุทรสงคราม 78100,Thailand,2023-09-28T00:00:00+07:00,True,False,False,False,False,Android,Silver
CUST-A004064,4cd220c9-5695-4e75-95c1-1ca2c359fc30,Supasit,Intaum,1931-07-19T00:00:00+07:00,Male,supasit.intaum@gmailx.com,+6616896295,78 ถ.ธรรมสถิตไพศาล ต.ก้อนแก้ว จ.อำนาจเจริญ 46090,Thailand,2023-12-15T00:00:00+07:00,False,True,True,False,False,Web,Silver
CUST-A004065,af845a99-0dba-41aa-9cdf-e18adbc7e3e5,Todsawun,Losatapornpipit,1978-10-19T00:00:00+07:00,Other,todsawun.losatapornpipit@gmailx.com,+6617838106,23 ถนนสุวรรณหงษ์ ต.นาหินลาด อ.บ้านแท่น จ.สิงห์บุรี 86940,Thailand,2024-04-22T00:00:00+07:00,True,False,False,False,False,iOS,Silver
CUST-A004066,677b0f47-9890-4931-b906-20cf34b77278,Aunyaporn,Habpanom,1912-06-04T00:00:00+06:42,Male,aunyaporn.habpanom@hotmailx.com,+6612537836,64 หมู่ 47 ถนนขำเอนก ต.บึงบัวบาน อ.พระนคร ตราด 89330,Thailand,2023-10-27T00:00:00+07:00,False,False,True,False,False,Android,Silver
CUST-A004067,3a7c14ca-b116-4f1f-a7ba-0e74037c959a,Thanatcha,Prachayaroch,1977-04-23T00:00:00+07:00,Other,thanatcha.prachayaroch@hotmailx.com,+6618830034,972/02 ถ.นรวิทย์โชติกุล อำเภอเกษตรสมบูรณ์ สิงห์บุรี 99390,Thailand,2023-09-23T00:00:00+07:00,False,False,True,True,True,Android,Silver
CUST-A004068,8e03cfb3-b0d0-4dc1-9a78-429d3c17ade1,Prames,Thantananont,1966-01-17T00:00:00+07:00,Male,prames.thantananont@gmailx.com,+6618195143,07 หมู่ 8 ถนนถาวระวรณ์ ต.หัวนาคำ อ.เวียงแก่น จ.นครนายก,Thailand,2024-01-25T00:00:00+07:00,False,True,False,True,True,Android,Silver
CUST-A004069,052be951-3603-47cd-b1fa-5949e33ac270,Wasin,Methavorakul,1968-11-14T00:00:00+07:00,Other,wasin.methavorakul@gmailx.com,+6613909019,053 ถ.นาควงษ์ ตำบลยางตลาด อำเภอเทพสถิต น่าน 69840,Thailand,2024-05-05T00:00:00+07:00,True,True,True,False,True,Web,Silver
CUST-A004070,fc13acfe-26c7-4d17-8d7f-991bc1407e33,Chaifah,Wimolnot,1944-04-18T00:00:00+07:00,Other,chaifah.wimolnot@gmailx.com,+6615691410,68/8 ถนนตั้งกุลงาม ต.หนองอิเฒ่ากลาง อ.บ่อไร่ จ.มุกดาหาร 40560,Thailand,2024-02-15T00:00:00+07:00,True,False,True,False,True,iOS,Silver
CUST-A004071,ce9a0eb0-68bb-4604-8e36-fe8bdcc1ed9a,Darin,Sittisaowapak,1935-12-03T00:00:00+07:00,Other,darin.sittisaowapak@hotmailx.com,+6611532109,634 ถ.บุญญาภิรมย์ ตำบลปากพลี อำเภอเวียงป่าเป้า ชลบุรี 82220,Thailand,2023-10-03T00:00:00+07:00,True,True,True,True,False,Web,Silver
CUST-A004072,8b4f56d4-103c-4139-b267-b6c33dbd8902,Jinjuta,Posalee,2002-09-01T00:00:00+07:00,Other,jinjuta.posalee@hotmailx.com,+6617122777,32 หมู่ 1 ถนนภูภักดี ต.เขาปูนใหญ่ อ.คอนสวรรค์ จ.ประจวบคีรีขันธ์ 69290,Thailand,2024-03-16T00:00:00+07:00,True,False,False,False,True,Android,Silver
CUST-A004073,2859017d-6622-4cfe-9080-ec25de2ad95e,Kodchaporn,Vethayasas,1964-06-02T00:00:00+07:00,Male,kodchaporn.vethayasas@hotmailx.com,+6617450415,111/40 ถ.ชำนาญวาด ต.หัวงัว อ.วังทองหลาง ชัยภูมิ,Thailand,2024-02-17T00:00:00+07:00,True,True,False,True,False,iOS,Silver
CUST-A004074,1de65efd-5e80-4cc5-ad29-902ef08f46ea,Patchaploy,Thantananont,1992-02-03T00:00:00+07:00,Female,patchaploy.thantananont@gmailx.com,+6615665008,26 ถ.ตวงทอง หนองตอกแป้น เทพสถิต อุดรธานี 24880,Thailand,2024-06-15T00:00:00+07:00,False,True,True,True,False,Android,Silver
CUST-A004075,0b791184-9e9f-487b-aa5f-40e7639cd95f,Nutkrita,Boonpungbaramee,1945-09-24T00:00:00+07:00,Male,nutkrita.boonpungbaramee@gmailx.com,+6613823962,4 ถนนนิระหานี ตำบลบ่อเกาะโพธิ์ใหญ่ อำเภอนาทม สุโขทัย 75440,Thailand,2023-07-28T00:00:00+07:00,True,False,False,False,True,iOS,Silver
CUST-A004076,f95ae80e-dfae-41e5-9508-d74e051d5dda,Sarunporn,Matinawin,2001-11-04T00:00:00+07:00,Other,sarunporn.matinawin@gmailx.com,+6611289690,59 หมู่ 9 ถนนทศโยธิน อำเภอภักดีชุมพล สิงห์บุรี 47820,Thailand,2024-04-09T00:00:00+07:00,True,False,True,False,False,iOS,Silver
CUST-A004077,5a5bc512-2005-439c-8d27-d5315aacc3b1,Atit,Kamalanon,2015-09-08T00:00:00+07:00,Male,atit.kamalanon@hotmailx.com,+6619395102,95 หมู่ 77 ถนนธีวร อ.เมือง พิจิตร 35150,Thailand,2023-09-08T00:00:00+07:00,False,False,False,True,False,Android,Silver
CUST-A004078,99fa61fd-100e-4c1a-803b-c5bb511b3f0f,Puntira,Lertsattayanusak,1920-07-14T00:00:00+07:00,Other,puntira.lertsattayanusak@hotmailx.com,+6616847932,3/6 ถนนวาทา ต.ลำภูรา อ.ภาษีเจริญ สิงห์บุรี 81740,Thailand,2023-09-22T00:00:00+07:00,False,True,False,False,False,Android,Silver
CUST-A004079,57381101-b80f-4cd2-9f45-d64b32fb18dd,Suvakit,Suraprachit,1973-05-15T00:00:00+07:00,Male,suvakit.suraprachit@hotmailx.com,+6619622132,62 หมู่ 1 ถนนงามพิเชษฐ์ ต.วัดเปือยใหญ่ อ.หนองบัวระเหว จ.ยะลา 21230,Thailand,2024-02-02T00:00:00+07:00,False,False,False,True,False,Web,Silver
CUST-A004080,1871468c-d71a-4ab9-b121-3594b735e098,Wasin,Sooksawang,1989-12-20T00:00:00+07:00,Female,wasin.sooksawang@hotmailx.com,+6615957666,706/92 ถนนธรรมนิยม อ.หนอกจอก จ.ระนอง 57920,Thailand,2024-05-23T00:00:00+07:00,False,True,False,True,False,Android,Silver
CUST-A004081,d46efc3e-225e-45f4-aa68-5efa73926ab1,Pattamon,Suraprachit,1925-12-06T00:00:00+07:00,Female,pattamon.suraprachit@gmailx.com,+6615258746,411 ถนนนาฏคายี คลองเขื่อน บางสะพานน้อย สตูล 77450,Thailand,2023-07-30T00:00:00+07:00,False,True,True,True,True,iOS,Silver
CUST-A004082,51fd4942-5107-4b33-99c1-b92a68c2ad34,Nattawun,Wimolnot,1916-10-09T00:00:00+06:42,Other,nattawun.wimolnot@hotmailx.com,+6618354962,64 หมู่ 97 ถ.นฤภัย บึงพระรักษ์ พรเจริญ นนทบุรี 69190,Thailand,2023-09-29T00:00:00+07:00,True,True,True,False,True,Android,Silver
