user_id,anonymousId,first_name,last_name,date_of_birth,gender,email,phone_number,address,country,account_creation_date,province,zip_code,customer_tier
CUST-A000564,207f9f75-17cb-42d0-8307-8d769a992649,Anon,Suraprachit,1994-06-18T00:00:00+07:00,Female,anon.suraprachit@gmailx.com,+6618216781,86 หมู่ 2 ถนนทันยุค ตำบลสุขเดือนห้า อำเภอเวียงแก่น นครสวรรค์ 23070,Thailand,2024-02-19T00:00:00+07:00,นครสวรรค์,23070,Bronze
CUST-A000565,2a00b377-63d1-44a3-b9f5-6e2868927a14,Thanatcha,Chowitunkit,2003-12-28T00:00:00+07:00,Female,thanatcha.chowitunkit@gmailx.com,+6619844532,3/1 ถ.ถนัดการเขียน ต.บึงเว่อ อ.แม่สรวย จ.สมุทรสาคร 53950,Thailand,2023-11-20T00:00:00+07:00,สมุทรสาคร,53950,Bronze
CUST-A000566,738d13e8-f38e-4ac4-99c4-77c0d38429f7,Patcharaporn,Vethayasas,2010-07-24T00:00:00+07:00,Female,patcharaporn.vethayasas@gmailx.com,+6611633444,1/2 ถ.นิลเสนา หนองแสง จ.ยะลา 40710,Thailand,2023-11-06T00:00:00+07:00,ยะลา,40710,Bronze
CUST-A000567,1bba47ea-ee0b-45e8-bd18-92d34d48d6d2,Prames,Pianduangsri,1928-03-12T00:00:00+07:00,Male,prames.pianduangsri@gmailx.com,+6618487425,5/7 ถนนเดชคุ้ม อ.เวียงป่าเป้า สตูล 44490,Thailand,2024-03-11T00:00:00+07:00,สตูล,44490,Bronze
CUST-A000568,c81cf66b-675a-4e62-b007-632b8f2d39d0,Pattatomporn,Kongchayasukawut,1992-06-21T00:00:00+07:00,Other,pattatomporn.kongchayasukawut@gmailx.com,+6611510192,713 ถนนถนัดอักษร สะพานสูง ชุมพร 71210,Thailand,2024-02-12T00:00:00+07:00,ชุมพร,71210,Bronze
CUST-A000569,0b2ebf91-524c-4691-99d7-df6f44480871,Parin,Vinyuvanichkul,2005-04-09T00:00:00+07:00,Male,parin.vinyuvanichkul@hotmailx.com,+6616498563,46 หมู่ 53 ถ.ไชยภา ต.หนองอิเฒ่า อ.สามโคก จ.อุตรดิตถ์ 83870,Thailand,2023-10-30T00:00:00+07:00,อุตรดิตถ์,83870,Bronze
CUST-A000570,5dffb172-029c-4166-b569-c5bcb2bbeef5,Anon,Bunlupong,1990-01-26T00:00:00+07:00,Female,anon.bunlupong@hotmailx.com,+6619088525,4/2 ถ.ธรรมนิยม ปากพลี บำเหน็จณรงค์ ชัยภูมิ 94840,Thailand,2023-08-11T00:00:00+07:00,ชัยภูมิ,94840,Bronze
CUST-A000571,4209751d-4eda-49fc-8c38-536f17042eca,Jitrin,Srisoontorn,1983-12-10T00:00:00+07:00,Other,jitrin.srisoontorn@hotmailx.com,+6617891502,273 ถนนพรรษาสกุล ตำบลบึงบางแค อำเภอหนองบัวแดง สระบุรี 63490,Thailand,2024-04-30T00:00:00+07:00,สระบุรี,63490,Bronze
CUST-A000572,765acee0-314e-47fd-b381-1303a60d0c15,Pattamon,Pasuk,1909-01-03T00:00:00+06:42,Male,pattamon.pasuk@gmailx.com,+6614719114,729/11 ถนนแต้กุล อ.ศรีสงคราม จ.อำนาจเจริญ 58760,Thailand,2023-10-19T00:00:00+07:00,อำนาจเจริญ,58760,Bronze
CUST-A000573,58b853a1-1e64-4939-b322-34ec39311afc,Atit,Boonpungbaramee,1922-09-14T00:00:00+07:00,Male,atit.boonpungbaramee@gmailx.com,+6615600938,095/84 ถนนชุมวระ ต.บ่อบางกุ้ง อ.บางสะพานน้อย ยะลา 42750,Thailand,2024-01-16T00:00:00+07:00,ยะลา,42750,Bronze
CUST-A000574,3fe9e8ed-5f97-4c4b-a745-7fb5d1cacbdd,Chayapat,Chowitunkit,1954-10-07T00:00:00+07:00,Male,chayapat.chowitunkit@hotmailx.com,+6615888150,746 ถ.นาฏคายี โคกกรวด นนทบุรี 76350,Thailand,2023-10-30T00:00:00+07:00,นนทบุรี,76350,Bronze
CUST-A000575,d9a5fa71-c5c8-4f1f-af92-5b7af8b632a0,Pattatomporn,Anekvorakul,1921-05-24T00:00:00+07:00,Male,pattatomporn.anekvorakul@hotmailx.com,+6616231072,1 ถ.ดิสกะประกาย เทพสถิต เลย 48450,Thailand,2023-12-11T00:00:00+07:00,เลย,48450,Bronze
CUST-A000576,6c66f437-5a4c-40a9-8d50-dd3e9c4faf6e,Nutcha,Suraprasert,1939-02-03T00:00:00+07:00,Female,nutcha.suraprasert@gmailx.com,+6612560526,67/04 ถนนนิษประปัญจ์ อำเภอแก้งคร้อ เพชรบุรี 16490,Thailand,2024-05-27T00:00:00+07:00,เพชรบุรี,16490,Bronze
CUST-A000577,b75a289a-7e66-4f06-9716-85f9bfd61b8c,Kunaporn,Anekvorakul,1929-06-22T00:00:00+07:00,Other,kunaporn.anekvorakul@hotmailx.com,+6611288097,060/1 ถ.เลิศกิ่ง นาดี พิษณุโลก 27680,Thailand,2024-06-08T00:00:00+07:00,พิษณุโลก,27680,Bronze
CUST-A000578,1b6d0e76-13c7-4903-bdc4-d74672caaf30,Arisara,Youprasert,1998-05-25T00:00:00+07:00,Other,arisara.youprasert@hotmailx.com,+6616066424,57 หมู่ 6 ถนนนิยมเซียม ต.บ่อดอนสมบูรณ์ จ.ลำปาง 95780,Thailand,2023-11-21T00:00:00+07:00,ลำปาง,95780,Bronze
CUST-A000579,4e837c06-15a6-4eda-b9a1-7c5dd9faee02,Kamolchanok,Thantananont,1989-07-07T00:00:00+07:00,Male,kamolchanok.thantananont@gmailx.com,+6617983285,389/55 ถ.ถนัดอักษร ภาษีเจริญ ปทุมธานี 50330,Thailand,2023-11-28T00:00:00+07:00,ปทุมธานี,50330,Bronze
CUST-A000580,1fa00acd-ced9-4c07-8246-15d057fd7a2e,Todsawun,Phusilarungrueng,1930-02-20T00:00:00+07:00,Female,todsawun.phusilarungrueng@gmailx.com,+6612600243,80/72 ถนนถิรสวัสดิ์ อำเภอพรเจริญ จังหวัดอุบลราชธานี 49210,Thailand,2024-01-29T00:00:00+07:00,อุบลราชธานี,49210,Bronze
CUST-A000581,eb161dea-7125-475a-9ba5-3a47157f7e6a,Phenphitcha,Chowitunkit,1910-12-22T00:00:00+06:42,Male,phenphitcha.chowitunkit@gmailx.com,+6611030283,61/89 ถนนศรีสัตย์ คอนสาร ปัตตานี 36960,Thailand,2024-04-08T00:00:00+07:00,ปัตตานี,36960,Bronze
CUST-A000582,56bf0895-44f1-4ff2-a0de-6c2baf19ac3c,Chayapat,Sorattanachai,1940-08-11T00:00:00+07:00,Female,chayapat.sorattanachai@hotmailx.com,+6618041653,82 หมู่ 0 ถนนนฤภัย ตำบลโนนแดง อำเภอเทิง สระแก้ว 92840,Thailand,2024-04-26T00:00:00+07:00,สระแก้ว,92840,Bronze
CUST-A000583,d290b657-1a54-43e4-be66-9f9c51fc03f4,Anon,Vinyuvanichkul,1986-10-09T00:00:00+07:00,Female,anon.vinyuvanichkul@hotmailx.com,+6611121601,19 หมู่ 3 ถนนนาถะพินธุ อ.ป้อมปราบศัตรูพ่าย อุบลราชธานี 65320,Thailand,2024-03-14T00:00:00+07:00,อุบลราชธานี,65320,Bronze
CUST-A000584,02b45631-8ac4-45f1-b13f-1963b7555d50,Tunchanok,Boonpungbaramee,1941-06-20T00:00:00+07:00,Male,tunchanok.boonpungbaramee@gmailx.com,+6618173296,91/16 ถนนบุนยะศัพท์ พระนคร เชียงใหม่ 96450,Thailand,2024-03-04T00:00:00+07:00,เชียงใหม่,96450,Bronze
CUST-A000585,e59c295e-bc3e-418a-917a-decd854a27cf,Pintusorn,Polauaypon,1911-07-21T00:00:00+06:42,Male,pintusorn.polauaypon@hotmailx.com,+6614617955,737/69 ถ.นิลสลัว ตำบลวัดนาดีเหนือ อำเภอแม่สรวย หนองคาย 73530,Thailand,2023-10-11T00:00:00+07:00,หนองคาย,73530,Bronze
CUST-A000586,cf1e5143-05a2-44bb-a045-8eb4c11e1ae4,Pattamon,Pikatsingkorn,1958-02-07T00:00:00+07:00,Male,pattamon.pikatsingkorn@hotmailx.com,+6611639475,180/6 ถนนชำนาญวาด ตำบลเขาปูนใหม่ อำเภอเฉลิมพระเกียรติ แพร่ 41660,Thailand,2023-12-07T00:00:00+07:00,แพร่,41660,Bronze
CUST-A000587,ae01a553-f3a2-4949-b945-1e3205c41120,Jinjuta,Titipatrayunyong,1936-03-27T00:00:00+07:00,Female,jinjuta.titipatrayunyong@gmailx.com,+6613883530,03 หมู่ 40 ถนนนิติสาขา ตำบลดอนสมบูรณ์ อำเภอเนินสง่า นครศรีธรรมราช 14400,Thailand,2024-06-17T00:00:00+07:00,นครศรีธรรมราช,14400,Bronze
CUST-A000588,aa77f206-6a5c-446e-81f1-4e849e6e0018,Parin,Kongsri,1937-02-01T00:00:00+07:00,Male,parin.kongsri@hotmailx.com,+6614731602,21 หมู่ 77 ถนนนกทอง หนองแสงใหญ่ จ.เพชรบูรณ์ 38920,Thailand,2024-05-15T00:00:00+07:00,เพชรบูรณ์,38920,Bronze
CUST-A000589,e27c6572-566a-45f2-9496-cdc3e8b7314c,Aunyaporn,Todsapornpitakul,1955-10-19T00:00:00+07:00,Other,aunyaporn.todsapornpitakul@hotmailx.com,+6618311534,2 ถนนทับทิมไทย ต.บึงก้อนแก้ว จ.กำแพงเพชร 26590,Thailand,2023-11-23T00:00:00+07:00,กำแพงเพชร,26590,Bronze
CUST-A000590,553c0010-ae03-40b2-acca-103836a6d691,Chawin,Kongsri,1944-06-07T00:00:00+07:00,Male,chawin.kongsri@hotmailx.com,+6615896150,76 ถ.ถนัดรบ ตำบลบางกุ้ง อำเภอเขาสมิง สิงห์บุรี 28820,Thailand,2024-03-08T00:00:00+07:00,สิงห์บุรี,28820,Bronze
CUST-A000591,a0a08cf6-2678-4f43-b415-f803401d590e,Pada,Turongkinanon,1965-02-17T00:00:00+07:00,Male,pada.turongkinanon@hotmailx.com,+6611001308,88/42 ถ.ถิรสวัสดิ์ ต.สุขเดือนห้า อ.เวียงแก่น ระยอง 52800,Thailand,2023-10-27T00:00:00+07:00,ระยอง,52800,Bronze
CUST-A000592,ac427882-ea76-4b56-ac31-0402944b8c1e,Wassaya,Wimolnot,1924-09-03T00:00:00+07:00,Female,wassaya.wimolnot@gmailx.com,+6617669606,46/24 ถนนมนทอง ต.ปากแจ่ม อ.ป้อมปราบศัตรูพ่าย จ.สกลนคร 52150,Thailand,2023-12-24T00:00:00+07:00,สกลนคร,52150,Bronze
CUST-A000593,1d539b3d-e622-44dd-8d80-0c90197c7ddc,Pitipat,Kongchayasukawut,2020-11-20T00:00:00+07:00,Female,pitipat.kongchayasukawut@gmailx.com,+6611433423,82 หมู่ 52 ถ.นิลสุวรรณ์ ตำบลเปือยใหญ่ อำเภอวังทองหลาง จังหวัดนราธิวาส 36970,Thailand,2023-11-23T00:00:00+07:00,นราธิวาส,36970,Bronze
CUST-A000594,01c29139-a222-4a7d-9ad7-427866f79c00,Kulnun,Chaihirankarn,1963-11-28T00:00:00+07:00,Male,kulnun.chaihirankarn@gmailx.com,+6614421265,79 หมู่ 22 ถนนวุฑฒยากร เขาปูนเดิม วังยาง สุโขทัย 33020,Thailand,2024-06-25T00:00:00+07:00,สุโขทัย,33020,Bronze
CUST-A000595,6afecbf5-7460-4282-a644-26feeb24529b,Sittikorn,Todsapornpitakul,2009-03-27T00:00:00+07:00,Other,sittikorn.todsapornpitakul@hotmailx.com,+6618409997,531 ถนนศรีวงค์ บำเหน็จณรงค์ จ.นครพนม 75920,Thailand,2024-03-03T00:00:00+07:00,นครพนม,75920,Bronze
CUST-A000596,81ebfcf8-64c1-416e-9136-104489f79a4c,Nutcha,Permchart,1945-09-17T00:00:00+07:00,Other,nutcha.permchart@hotmailx.com,+6618522400,1/5 ถ.แก้วชลคราม อ.พระนคร จ.สระบุรี 34690,Thailand,2023-08-11T00:00:00+07:00,สระบุรี,34690,Bronze
CUST-A000597,277057ec-03e0-4feb-a618-f880bd5070ba,Chayanin,Kitprapa,1968-02-22T00:00:00+07:00,Female,chayanin.kitprapa@gmailx.com,+6613320896,20/5 ถนนศิวะวรเวท อำเภอหนอกจอก แพร่ 92140,Thailand,2024-07-10T00:00:00+07:00,แพร่,92140,Bronze
CUST-A000598,5f63d0a6-b569-432a-a34a-b7c74716babf,Prima,Kittakun,1940-04-10T00:00:00+07:00,Other,prima.kittakun@hotmailx.com,+6619270691,672 ถ.เดชคุ้ม เว่อ บึงกุ่ม ฉะเชิงเทรา 76520,Thailand,2023-08-15T00:00:00+07:00,ฉะเชิงเทรา,76520,Bronze
CUST-A000599,120e59c9-6946-4d9b-bc90-12e141416bd5,Chayapat,Pongpanitch,1991-06-08T00:00:00+07:00,Female,chayapat.pongpanitch@gmailx.com,+6617116851,769 ถ.นิยมเซียม ตำบลห้วยหนองปลาหมอ อำเภอโพนสวรรค์ ศรีสะเกษ 15190,Thailand,2023-12-09T00:00:00+07:00,ศรีสะเกษ,15190,Bronze
CUST-A000600,739940a8-4d76-434a-81ff-7a25c9f9228e,Suwijuk,Kamalanon,2023-08-23T00:00:00+07:00,Other,suwijuk.kamalanon@gmailx.com,+6616388936,993 ถ.ตั้งเผ่า ต.ก้อนแก้ว อ.บ้านแพง จ.นครราชสีมา 73090,Thailand,2024-01-14T00:00:00+07:00,นครราชสีมา,73090,Bronze
CUST-A000601,3003a04e-ef79-439d-9ea8-38030b50d134,Darin,Pothanun,1942-06-15T00:00:00+07:00,Other,darin.pothanun@gmailx.com,+6612728081,6 ซ.ตระกูลไม้เรียง เนินขาม ฉะเชิงเทรา 21000,Thailand,2024-04-20T00:00:00+07:00,ฉะเชิงเทรา,21000,Bronze
CUST-A000602,ac543755-e073-45ce-833c-dc4b39240806,Chayanin,Neerachapong,1955-01-29T00:00:00+07:00,Male,chayanin.neerachapong@hotmailx.com,+6614648512,115/7 ถนนไชยภา อ.บำเหน็จณรงค์ พิจิตร 17300,Thailand,2024-05-31T00:00:00+07:00,พิจิตร,17300,Bronze
CUST-A000603,52c7108c-59f1-4123-84bc-3ed53e19b4dd,Nichakarn,Losatapornpipit,1980-10-31T00:00:00+07:00,Other,nichakarn.losatapornpipit@gmailx.com,+6618743988,14 หมู่ 6 ถ.ศรีเผด็จ ลำภูรา เฉลิมพระเกียรติ ศรีสะเกษ 29360,Thailand,2023-07-20T00:00:00+07:00,ศรีสะเกษ,29360,Bronze
CUST-A000604,4111ae11-af1b-4e97-adfc-65866aafc745,Pawan,Bunlupong,1985-09-28T00:00:00+07:00,Male,pawan.bunlupong@gmailx.com,+6611326317,8 ถ.ทันยุค ต.บ่อพระรักษ์ใหญ่ อ.พรเจริญ จ.ปราจีนบุรี 87090,Thailand,2024-02-06T00:00:00+07:00,ปราจีนบุรี,87090,Bronze
CUST-A000605,3fd34c4c-bc74-4fd7-acc1-054a47aa2058,Pawan,Bunlerngsri,1977-12-01T00:00:00+07:00,Male,pawan.bunlerngsri@gmailx.com,+6615437694,92 หมู่ 16 ถ.เวียงจันทึก อำเภอห้วยขวาง จังหวัดแม่ฮ่องสอน 17900,Thailand,2024-05-13T00:00:00+07:00,แม่ฮ่องสอน,17900,Bronze
CUST-A000606,c2a33516-ab52-41dd-9311-2704f5ed21ce,Wassaya,Sukhenai,2007-05-27T00:00:00+07:00,Female,wassaya.sukhenai@hotmailx.com,+6612213042,97 หมู่ 74 ถ.ยะผา อ.คลองใหญ่ นครปฐม 88290,Thailand,2023-07-18T00:00:00+07:00,นครปฐม,88290,Bronze
CUST-A000607,edcf2748-f3e7-4e9b-9066-3d7305c3c227,Chaiwut,Trikasemmart,2005-12-03T00:00:00+07:00,Female,chaiwut.trikasemmart@gmailx.com,+6619767871,7 ถนนถนัดหัตถกรรม ตำบลหัวงัวใต้ จังหวัดสกลนคร 54460,Thailand,2023-12-16T00:00:00+07:00,สกลนคร,54460,Bronze
CUST-A000608,2e51be14-7a00-4a0d-845d-c27c8ca668c1,Thanatcha,Intaum,2010-06-23T00:00:00+07:00,Female,thanatcha.intaum@gmailx.com,+6619278325,82 หมู่ 2 ถนนทองสินธุ์ อ.สามโคก จ.เลย 39080,Thailand,2023-10-14T00:00:00+07:00,เลย,39080,Bronze
CUST-A000609,0c8c7a61-f941-4700-a40c-eac1678dd6c8,Pintusorn,Chowitunkit,2016-04-13T00:00:00+07:00,Male,pintusorn.chowitunkit@gmailx.com,+6613995330,533/7 ถ.ถนัดกลึง ต.เขากอบ อ.เกษตรสมบูรณ์ จ.กาฬสินธุ์ 75330,Thailand,2023-11-19T00:00:00+07:00,กาฬสินธุ์,75330,Bronze
CUST-A000610,07520484-b1f1-4df9-9b20-5b2699964d3d,Arisara,Pitanuwat,1948-06-23T00:00:00+07:00,Other,arisara.pitanuwat@gmailx.com,+6616140345,90/4 ถ.ศรีวงค์ อำเภอเฉลิมพระเกียรติ ขอนแก่น 20460,Thailand,2024-07-07T00:00:00+07:00,ขอนแก่น,20460,Bronze
CUST-A000611,b0b9f1fe-e1f0-4542-9a04-63aed08b9141,Pawan,Tungkasethakul,1949-02-19T00:00:00+07:00,Male,pawan.tungkasethakul@hotmailx.com,+6611950467,78 หมู่ 36 ถนนนกทอง แม่สรวย จ.สิงห์บุรี 99960,Thailand,2024-01-04T00:00:00+07:00,สิงห์บุรี,99960,Bronze
CUST-A000612,c243528f-8df5-4362-a53d-a8c8c7241c9b,Niracha,Chaihirankarn,1942-01-16T00:00:00+07:00,Female,niracha.chaihirankarn@gmailx.com,+6613144758,97/22 ถนนถนัดอักษร ต.เกาะหวาย อ.ห้วยขวาง บึงกาฬ 33880,Thailand,2023-11-25T00:00:00+07:00,บึงกาฬ,33880,Bronze
CUST-A000613,e80f07be-ab08-4109-9adb-04adf8469e65,Peem,Chaisatit,1951-12-11T00:00:00+07:00,Other,peem.chaisatit@hotmailx.com,+6617511294,98 หมู่ 16 หมู่บ้านธัญญกัญญา วังทองหลาง ลำพูน 90640,Thailand,2023-09-14T00:00:00+07:00,ลำพูน,90640,Bronze
CUST-A000614,8f964480-05b7-4e91-8f0c-14ebfcd67d30,Parin,Chaihirankarn,1927-04-22T00:00:00+07:00,Other,parin.chaihirankarn@gmailx.com,+6612536911,64/78 ถ.ศรีสัตย์ ตำบลเขากอบใต้ อำเภอบ้านแท่น จังหวัดพระนครศรีอยุธยา 51780,Thailand,2023-11-21T00:00:00+07:00,พระนครศรีอยุธยา,51780,Bronze
CUST-A000615,30c905da-41b3-46a5-bf2b-7969dc8b6841,Darin,Vethayasas,1939-08-27T00:00:00+07:00,Male,darin.vethayasas@gmailx.com,+6615977051,56 ถนนนานายน บ้านทุ่งต่อใหญ่ นาทม ยโสธร 25380,Thailand,2023-09-25T00:00:00+07:00,ยโสธร,25380,Bronze
CUST-A000616,264258f0-7ba8-4e7e-9983-2c387841e7ea,Chalisa,Sittisaowapak,2009-12-03T00:00:00+07:00,Male,chalisa.sittisaowapak@hotmailx.com,+6618989482,548/92 ถนนตรีครุธพันธุ์ อำเภอบึงกุ่ม ปัตตานี 62450,Thailand,2023-08-20T00:00:00+07:00,ปัตตานี,62450,Bronze
CUST-A000617,fdb594ee-9678-4901-9dfc-78837119044a,Atit,Wannapaitoonsri,2016-07-02T00:00:00+07:00,Male,atit.wannapaitoonsri@gmailx.com,+6614360482,4/9 ถนนอุลหัสสา ตำบลห้วยยอดเหนือ อำเภอเวียงแก่น กำแพงเพชร 11020,Thailand,2023-08-02T00:00:00+07:00,กำแพงเพชร,11020,Bronze
CUST-A000618,8c435d58-6250-49ef-8d18-2ce3a3185d1a,Tunchanok,Polauaypon,2009-07-21T00:00:00+07:00,Female,tunchanok.polauaypon@gmailx.com,+6615599485,859/1 ถ.ตัณสถิตย์ ต.บางดี อ.สามโคก สุราษฎร์ธานี 59100,Thailand,2024-06-21T00:00:00+07:00,สุราษฎร์ธานี,59100,Bronze
CUST-A000619,9d16508b-b804-48cf-b7b5-b05aecf76a8a,Sorawut,Bunlupong,1945-06-14T00:00:00+07:00,Other,sorawut.bunlupong@gmailx.com,+6616102665,271/82 ถ.ขุนดำ ห้วยยอด จ.บุรีรัมย์ 67410,Thailand,2023-09-17T00:00:00+07:00,บุรีรัมย์,67410,Bronze
CUST-A000620,ceb7e75d-8043-48d1-9284-a47d3dcca9ef,Tunchanok,Pichpandecha,2000-07-13T00:00:00+07:00,Other,tunchanok.pichpandecha@hotmailx.com,+6616533869,85 หมู่ 3 ถ.แนวพนิช อำเภอเทิง จังหวัดสิงห์บุรี 90670,Thailand,2024-05-18T00:00:00+07:00,สิงห์บุรี,90670,Bronze
CUST-A000621,19fa0ce1-ea61-4533-81a0-ef2e1cdd1a0b,Pintusorn,Pichpandecha,2002-08-13T00:00:00+07:00,Other,pintusorn.pichpandecha@gmailx.com,+6614746064,15/05 ถนนวิลาสินี ตำบลปากทรง อำเภอพระนคร สระแก้ว 57260,Thailand,2024-03-12T00:00:00+07:00,สระแก้ว,57260,Bronze
CUST-A000622,1b1192bd-870f-40d6-956a-7ce90180a55d,Patchaploy,Matinawin,1953-05-27T00:00:00+07:00,Female,patchaploy.matinawin@hotmailx.com,+6619809005,461 ถ.ธรรมนิยม อ.พระนคร นครสวรรค์ 55320,Thailand,2023-10-11T00:00:00+07:00,นครสวรรค์,55320,Bronze
CUST-A000623,f8c50e12-cf5e-4584-9a4b-79f970e61016,Nutwadee,Kongsri,1939-03-06T00:00:00+07:00,Other,nutwadee.kongsri@gmailx.com,+6619002691,709/73 ถ.ศรีเผด็จ อำเภอแก้งคร้อ แพร่ 67000,Thailand,2023-11-23T00:00:00+07:00,แพร่,67000,Bronze
CUST-A000624,33cf54cd-df61-489d-bad1-acc17c661b98,Pawan,Pothanun,1918-01-24T00:00:00+06:42,Other,pawan.pothanun@hotmailx.com,+6618837568,52 ถนนถนัดการเขียน ต.นาเชือก จ.กรุงเทพ 72320,Thailand,2024-06-11T00:00:00+07:00,กรุงเทพมหานคร,72320,Bronze
CUST-A000625,f1bb36d1-4938-4bb6-9f07-04d5442b54af,Chaiwut,Chomsri,1951-12-16T00:00:00+07:00,Other,chaiwut.chomsri@gmailx.com,+6614155852,73 หมู่ 0 ต.นาเชือก อ.ภูเขียว หนองคาย 83140,Thailand,2023-10-10T00:00:00+07:00,หนองคาย,83140,Bronze
CUST-A000626,129fdea3-1469-4dea-b8f9-f40f27e8c2b7,Anon,Polpo,2016-09-05T00:00:00+07:00,Female,anon.polpo@hotmailx.com,+6614614120,80/3 ถ.ฉัพพรรณธนกูร พระนคร จ.สมุทรปราการ 79060,Thailand,2024-03-22T00:00:00+07:00,สมุทรปราการ,79060,Bronze
CUST-A000627,4d326bda-8ba2-49f5-ae96-170a5938af54,Phenphitcha,Chaihirankarn,1928-10-10T00:00:00+07:00,Female,phenphitcha.chaihirankarn@hotmailx.com,+6615064351,292 ถนนถาวระวรณ์ บึงบางโรง สะพานสูง ชลบุรี 18790,Thailand,2024-03-10T00:00:00+07:00,ชลบุรี,18790,Bronze
CUST-A000628,6a21aa8a-e4f4-43a3-961b-435e70de2407,Nutwadee,Wasunun,1976-02-21T00:00:00+07:00,Male,nutwadee.wasunun@gmailx.com,+6615887780,37 หมู่บ้านใจกลาง นาทม เชียงใหม่ 18620,Thailand,2024-07-03T00:00:00+07:00,เชียงใหม่,18620,Bronze
CUST-A000629,3eb23553-f8c9-4469-8164-8769638f9c65,Arisara,Choeychuen,1925-12-28T00:00:00+07:00,Male,arisara.choeychuen@hotmailx.com,+6614561717,183/2 ถนนทีฆะ เฉลิมพระเกียรติ นครราชสีมา 70820,Thailand,2024-02-10T00:00:00+07:00,นครราชสีมา,70820,Bronze
CUST-A000630,f0069367-44a9-443e-b99b-1a088666fbec,Yanisa,Krittayanukoon,1994-12-23T00:00:00+07:00,Male,yanisa.krittayanukoon@hotmailx.com,+6614486896,591/3 ถนนบัวเผื่อน ต.ห้วยโนนสูง จ.ตรัง 28860,Thailand,2024-03-16T00:00:00+07:00,ตรัง,28860,Bronze
CUST-A000631,e202777c-c60a-4a7d-8d62-effbb9ad704b,Suwijuk,Sorattanachai,1950-05-09T00:00:00+07:00,Female,suwijuk.sorattanachai@hotmailx.com,+6618622859,7 ถ.ตราชู ต.ลำภูรา อ.นาหว้า จ.พิษณุโลก 88360,Thailand,2023-07-28T00:00:00+07:00,พิษณุโลก,88360,Bronze
CUST-A000632,e821a536-a10e-49d0-a64a-36fa268a5ba1,Parin,Sujjaboriboon,1921-06-22T00:00:00+07:00,Other,parin.sujjaboriboon@gmailx.com,+6611223361,2/1 ถ.พรมอ่อน ต.ห้วยบางกุ้ง อ.บ้านเขว้า เชียงใหม่ 12290,Thailand,2023-08-13T00:00:00+07:00,เชียงใหม่,12290,Bronze
CUST-A000633,cc7c1bd2-2742-4b83-8d8c-3dbbeed09773,Arisara,Krittayanukoon,1944-08-16T00:00:00+07:00,Female,arisara.krittayanukoon@gmailx.com,+6613248855,80/0 ถ.ดิศดใน อำเภอบ้านเขว้า ศรีสะเกษ 57060,Thailand,2023-10-22T00:00:00+07:00,ศรีสะเกษ,57060,Bronze
CUST-A000634,fd5f1b25-1a3d-4bea-862d-d3d6ffc29cd6,Jaruwan,Anekvorakul,1949-06-12T00:00:00+07:00,Female,jaruwan.anekvorakul@hotmailx.com,+6611400876,208/9 ถ.นพคเชนทร์ อ.นาหว้า เชียงราย 84090,Thailand,2023-11-28T00:00:00+07:00,เชียงราย,84090,Bronze
CUST-A000635,8efe4a69-75ad-463d-9f6b-2b0a80b881da,Phubes,Sittisaowapak,1996-09-03T00:00:00+07:00,Female,phubes.sittisaowapak@hotmailx.com,+6611894035,2/2 ถนนดาตู ต.เขาขาว อ.ปลาปาก ลำพูน 68870,Thailand,2023-12-13T00:00:00+07:00,ลำพูน,68870,Bronze
CUST-A000636,b919f862-0f5c-43b0-8dd8-dd1dc7947aaa,Suwijuk,Todsapornpitakul,1996-01-02T00:00:00+07:00,Male,suwijuk.todsapornpitakul@gmailx.com,+6611022171,9/5 ถ.สงประเสริฐ สะพานสูง จ.ศรีสะเกษ 32810,Thailand,2024-04-07T00:00:00+07:00,ศรีสะเกษ,32810,Bronze
CUST-A000637,9c25b05c-874a-4128-ad04-d1d21e729db8,Chanikan,Intaum,2006-03-10T00:00:00+07:00,Male,chanikan.intaum@hotmailx.com,+6611292116,02 หมู่ 6 ซอยยางสวย อ.หนองบัวโคก จ.ฉะเชิงเทรา 28730,Thailand,2023-10-11T00:00:00+07:00,ฉะเชิงเทรา,28730,Bronze
CUST-A000638,b8959ab9-d618-4a43-9689-ee1a168d69f6,Arisara,Thantananont,1985-08-01T00:00:00+07:00,Female,arisara.thantananont@hotmailx.com,+6614026902,85 หมู่ 5 ถนนนวลฉวี ตำบลโนนศิลา อำเภอเรณูนคร ชลบุรี 77260,Thailand,2024-04-06T00:00:00+07:00,ชลบุรี,77260,Bronze
CUST-A000639,c22ec267-fd91-4ab4-813c-61c2b8b7d61f,Nattawun,Methavorakul,1924-03-31T00:00:00+07:00,Other,nattawun.methavorakul@hotmailx.com,+6612267361,9/5 ถนนถนัดการยนต์ วังทองหลาง สงขลา 58360,Thailand,2023-10-27T00:00:00+07:00,สงขลา,58360,Bronze
CUST-A000640,490a139a-bea3-4713-8e9a-f0e499ef90f2,Pannawich,Wimolnot,2023-01-05T00:00:00+07:00,Female,pannawich.wimolnot@hotmailx.com,+6617637602,40/2 ถ.ศรีวงค์ ลำภูรา เฉลิมพระเกียรติ ชัยภูมิ 12850,Thailand,2024-02-28T00:00:00+07:00,ชัยภูมิ,12850,Bronze
